trail,beach,boardwalk,botanical_garden,bridge,canal/natural,cemetery,cliff,coast,creek,dam,desert/sand,desert_road,driveway,farm,field,field_road,forest,forest_path,golf_course,highway,hot_spring,islet,japanese_garden,lagoon,lake/natural,lawn,marsh,mountain,mountain_path,ocean,orchard,picnic_area,pond,river,sky,swamp,swimming_hole,trench,valley,vineyard,waterfall,watering_hole,young_forest,elevation,length,cluster,latitude,longitude
Stewart Mountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03526297436759515,0.0,0.0,0.0,0.0,0.0,0.0,0.0655408448016481,0.0,0.0,0.0,0.0,0.0,0.0533947661154097,0.0,0.0,0.0,0.0,0.1831899583417733,0.0,0.0,0.0,0.0,0.0027468895515372297,0.0018867924528301887,4,43.67736,-73.84231
Stewart State Forest Bike Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06219047142376979,0.0,0.0,0.22723625217833826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026057456683040842,0.0,0.09160577654728258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052446424386499664,0.0,0.0,0.0,0.0,0.011119761446597235,0.03561320754716981,4,41.470259999999996,-74.16467
Stewart State Forest Foot Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389865522787321,0.0,0.1801741754930929,0.0,0.0,0.0,0.0,0.0,0.139835091008642,0.04927121403797921,0.0,0.2185237030269572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772874832909793,0.01650943396226415,2,41.51293,-74.1579
Stewart's Ledge Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11148036962077587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853966842375867,0.1359913704699605,0.0,0.06065904442130459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18694953480458107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039954757113268785,0.00330188679245283,5,43.50926,-73.63058000000001
Stid Hill Multiple Use Area Trails,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772947722403332,0.1958863997015188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049074806052635686,0.0,0.0,0.0,0.0,0.0,0.0,0.07009513637879088,0.009298294578198215,0.008726415094339622,0,42.76554,-77.40615
Stiglmeier Park Trails,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400941505699754,0.0,0.023955850584478026,0.20386365750972604,0.0,0.2262614662351235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008666656873834041,0.008726415094339622,4,42.883070000000004,-78.7295
Stillwater Mountain Trail,0.0,0.008078074021337322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11421563059161326,0.14240652861815253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751085721178134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007844058933266744,0.004481132075471698,4,43.87215,-75.02721
Stillwell Woods Loop via Trail View,0.0,0.0,0.0,0.0,0.0,0.0,0.026125453269173208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03457692260579026,0.2967195293335066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014123647492871887,0.0,0.0,0.0,0.0,0.00674236526286411,0.016273584905660374,4,40.8161,-73.47095999999999
Stillwell Woods Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273730123059988,0.0,0.0,0.0,0.0778808117137081,0.0,0.3568173469411949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08194347288896674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003842946019372993,0.0,0.0,0.0,0.0,0.0034666627495336163,0.010141509433962264,4,40.83168,-73.4775
Stissing Mountain Full Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386071133380925,0.0,0.0,0.004609925378426218,0.0,0.2485453719891436,0.0,0.00449608027406079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036135552389206338,0.00518867924528302,4,41.934321999999995,-73.7178326
Stissing Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04111138093191085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316134988452677,0.0,0.0,0.05249428654073258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4259124443227511,0.0,0.0,0.0,0.0,0.013293770289525095,0.004245283018867925,1,41.96995,-73.68224000000001
Stockbridge Mountain and Lake Nawahunta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556609652490314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06319122087621479,0.0,0.0,0.0,0.0791238778277743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07795747762375048,0.1307969508313276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011369478678555166,0.012264150943396229,2,41.29547,-74.05994
Stone Quarry Hill Art Park,0.0,0.02461526466805371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01402126776088103,0.09524225923603713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020711841003569487,0.00330188679245283,4,42.91113,-75.83407
Stone Valley Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177106590133513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033654701918005216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05012506308048679,0.2928746411589349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07267674868198949,0.010693773227374885,0.016981132075471698,3,44.58542,-74.95201999999999
Stony Kill Falls,0.0,0.0,0.0364637343689491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18791814037822407,0.11437926313544758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755654727395615,0.003319770260146599,0.003537735849056604,4,41.73401,-74.29558
Stony Point Trail,0.10099720188977636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033002720753381155,0.0,0.0,0.12673289538692128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009594445522058508,0.0,0.0,0.040322819306005835,0.0,0.0,0.0,0.0,0.0,0.0,0.0012045184129735446,0.010849056603773584,4,43.874138200000004,-76.2666607
Storm King Mountain via Storm King Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08097738010656415,0.0,0.0,0.0,0.006717890839828218,0.3247102815226348,0.0,0.5568231315200828,0.06418112868431866,0.0,0.0,0.10910710931847267,0.0,0.0,0.0,0.0,0.0,0.07073174972547483,0.0,0.0,0.0,0.0,0.265387467669655,0.0,0.0,0.0,0.0,0.009107334341995094,0.005424528301886792,5,41.42295,-74.00067
Street Mountain and Nye Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02871139039175815,0.011190870568169644,0.0,0.005357795808863552,0.0,0.0,0.0,0.0,0.0,0.02670491222237729,0.0,0.0,0.0,0.0,0.0,0.014895254417275109,0.0,0.0,0.0,0.0,0.03869148170454045,0.01957547169811321,4,44.18294,-73.96370999999999
Suffern - Bear Mountain from Gate Hill Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637383915841488,0.09020397484614444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10792729190832888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04930756886193149,0.0,0.0,0.0,0.0,0.06480896631755219,0.036084905660377364,0,41.23016,-74.06097
Suffern-Bear Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204730380207661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006923489544522913,0.0,0.0,0.0,0.06755509768906293,0.0,0.0,0.0,0.06524924030436323,0.07440104587452444,0.049528301886792456,0,41.11866,-74.15758000000001
Suffolk Greenbelt Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478124657825232,0.0,0.0,0.021612893617594848,0.0,0.0,0.0,0.0,0.0,0.10266392896766728,0.11918386809801293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11840455703251405,0.0,0.005875699575480706,0.029716981132075482,4,40.8458592,-73.1976128
Sugar Creek Glen Falls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833506997866631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252371150854434,0.0,0.0,0.0,0.0,0.0,0.0,0.037398118176351004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374834844421038,0.0,0.0,0.0012045184129735446,0.0011792452830188679,3,42.48637,-77.73628000000001
Sugarloaf Hill Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022480088760084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694989913308245,0.0091514020888112,0.00660377358490566,4,41.37011,-73.94511
Sugarloaf Mountain Loop via Pecoy Notch and Mink Hollow Trails,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21604719490220906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547789316507783,0.04637671907349536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08267792102767661,0.0,0.0,0.0,0.0,0.03136154648412827,0.015566037735849057,4,42.15096,-74.13129
Sunken Meadow Creek Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01720170268511859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315707688833729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10036095118214647,0.0,0.0,0.0,0.0,0.0,0.1334452322911677,0.0,0.0,0.2000408939221199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019683593577860363,0.008490566037735849,4,40.90951,-73.25842
Sunken Meadow Trail,0.2119372305224075,0.0,0.0,0.0,0.0,0.0,0.0,0.3374992165699776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625174032796477,0.06370312524931412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08709344310825443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005581914596706671,0.008726415094339622,5,40.90936129999999,-73.24941159999999
Sunset Rock Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949909566661681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497774999213928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190819973002947,0.0,0.0,0.0,0.1579529982030066,0.015511846879269063,0.00919811320754717,0,42.11703,-73.50774
Sutherland Pond Trail Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.14630253830736994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19363076659242548,0.5128459068120784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07909242596008256,0.0,0.0,0.0,0.0,0.0019242916109699312,0.004009433962264151,1,42.40351,-73.56909
Swallow Hollow Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07074826711504674,0.3903241588039849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032519220770182176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013220324044831592,0.002830188679245283,0,43.12562,-78.32534
T Lake Falls Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076756637472187,0.2493705725213055,0.0,0.06722934438983859,0.0,0.0,0.0,0.0,0.0,0.0,0.2363397773865864,0.0,0.0,0.0,0.0,0.008503409835753794,0.0,0.0,0.0,0.0,0.029055334400752086,0.02358490566037736,2,43.42685,-74.54175
Table Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120145410197298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605367902301441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12887618013280008,0.0,0.0,0.0,0.0516685392688933,0.04403836831822789,0.02004716981132076,0,41.915020299999995,-74.4288969
Table Rock Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07396899738528792,0.0,0.199982307048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13748276673923798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10646697095062506,0.0024971723195793,0.003537735849056604,4,42.45534,-75.07500999999999
Table Rocks Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031819736677791616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06771871276964131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800332723320251,0.0,0.0,0.0,0.0,0.006257620047886952,0.008018867924528302,1,41.79659,-74.12434
Table Top Mountain via Van Hoevenberg Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08037404561722053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11294044735670444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312994474372736,0.0,0.0,0.0,0.06161011358588294,0.03691408258295753,0.02358490566037736,4,44.1829,-73.96291
Taconic Crest Trail to White Rock and Snow Hole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40802618323833256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048486875409304124,0.13706848917998868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636143198051012,0.0,0.0,0.0,0.0,0.012853092821364044,0.014150943396226415,0,42.72313,-73.27786
Taconic-Hereford Perimeter Loop,0.0,0.0,0.0,0.0,0.0,0.05722267064137679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644010022160143,0.2399445827589297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051176754712241666,0.009004509599424181,0.014386792452830187,0,41.74088,-73.77279
Tallman Mountain Hudson River Overlook Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988354195557616,0.0481711337374886,0.0,0.005320659223057748,0.0,0.0,0.0,0.0,0.0,0.0,0.039494438799788936,0.0,0.032354468200799576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772874832909793,0.010141509433962264,4,41.0373156,-73.91584399999999
Tanbark Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424711518159089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969857277737976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14659107515233152,0.05366830764260603,0.0,0.0,0.0,0.010253095759213831,0.004952830188679246,0,42.0850062,-74.3116522
Tanglewood Nature Center - Personius Woods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10761527469357783,0.0,0.0,0.0,0.14073749953458364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024531045727631947,0.0030660377358490572,4,42.11338,-76.88552
Tannery Creek Falls (6 falls),0.0,0.0,0.0,0.0,0.0,0.0,0.011919557476510712,0.0,0.58243153164586,0.018183553672067386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07341684805188298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262338035801075,0.0,0.0,0.001733331374766808,0.001650943396226415,3,42.60396,-77.40687
Target Rock National Wildlife Refuge Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05438004660613965,0.0,0.05944689691329477,0.0,0.0,0.0,0.0,0.0,0.1697985346398828,0.048338986240770564,0.0,0.10963256432404717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007638409448124918,0.002594339622641509,2,40.92719,-73.43835
Taughannock Falls via Gorge Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.05288336678303717,0.0,0.2264694497916449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10804435815778278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019788936691883,0.0,0.0,0.0034666627495336163,0.0047169811320754715,3,42.5455,-76.59931
Tawasentha Park Loop,0.0,0.04640883805572305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056079411519100016,0.1764268759769222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005422565731385585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00374575847936895,0.00518867924528302,4,42.70146,-73.93271999999999
Teal Trail Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010291976525294459,0.0,0.0,0.0,0.1146252614511786,0.0,0.03237158306353765,0.0,0.0,0.0,0.0,0.0,0.21518805526598928,0.0,0.0,0.0,0.0,0.0,0.018285428673118144,0.0,0.0,0.0,0.0,0.011119761446597235,0.011556603773584908,2,41.494859999999996,-73.66284
Teatown Lake Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252820788851958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219950670801464,0.10891425426028467,0.0,0.0,0.0,0.0,0.07197070614653843,0.0,0.21470912907084005,0.0,0.21005644990328196,0.0,0.0,0.0,0.0,0.0,0.7030290578009218,0.27506050040405033,0.0,0.18435970954704106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013954786491766676,0.006367924528301887,2,41.2204054,-73.83728740000001
Terrel River Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14812514551498435,0.0,0.0,0.14003414885749227,0.0,0.3769230783173284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026323806599538768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169484554254741,0.006367924528301887,4,40.79955,-72.77575
Thayer Hill Loop,0.0,0.024495032877740148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346867099510972,0.6300628522881618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09077214423335933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097169381729512,0.006367924528301887,0,43.06861,-77.42581
The Basher Kill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12504134627388325,0.12010125084906027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124598077905961,0.0,0.0,0.0,0.0,0.0,0.11621635366575045,0.0,0.0,0.022392682357787998,0.0,0.0010576259235865267,0.013679245283018868,2,41.50243,-74.54906
The Bloomingdale Bog Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092222419088036,0.03780466411405278,0.0,0.06726885101573493,0.0,0.0,0.0,0.0,0.0,0.14844566322629307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612447784171065,0.0,0.005493779103074459,0.04551886792452831,5,44.36337,-74.15111999999999
The Bristol Hills Trail,0.0,0.0,0.05393770904320285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05648038080848436,0.0,0.4906038795069662,0.0,0.0,0.0,0.0,0.0,0.14070749413392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06427223181465047,0.0,0.0,0.08975698544709908,0.029055334400752086,0.028066037735849057,0,42.6258756,-77.3898411
The County Line Lakes Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090367099166495,0.2905944324242692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652540505603949,0.01650943396226415,0,43.20655,-74.39014
The Crossings of Colonie Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810715825445407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151470864776917,0.001439546395992773,0.008962264150943396,4,42.715090000000004,-73.79965
The Dix Range to Macomb and Dix Mountain,0.0,0.0,0.0,0.0,0.0,0.0,0.04524708658799755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26720265533314425,0.5326240309748621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823336034081627,0.0,0.0,0.0,0.0,0.08042363793939215,0.03702830188679245,1,44.11222,-73.70761
The Flume Fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515808204823915,0.0,0.029890858083455905,0.0,0.0,0.0,0.0,0.0,0.06474467529919392,0.12252050560622972,0.0,0.16212424374788212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00640451253727397,0.005660377358490566,2,44.36629,-73.84113
The Green-Wood Cemetery,0.0,0.0,0.0,0.0,0.0,0.2408328476023378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017444321259783414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03169250212347265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019721813981383087,0.0,0.0,0.16755378655328268,0.0025999970621502122,0.0047169811320754715,4,40.65769,-73.99457
The IBM Glen Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003483354412250641,0.0,0.18088271094769265,0.13608934844074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00708021798845425,0.008490566037735849,4,42.133590000000005,-76.00268
The Labyrinth Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15216061933861588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089211611980054,0.0,0.0,0.0,0.05915300219488793,0.004274571441162213,0.0023584905660377358,4,41.76815,-74.15531
